,소비일자,소비업종,성별,연령대,소비건수(삼성),소비건수(신한)
49018,20191217,가정생활/서비스,0,50,2.0,58.6
49019,20191217,가정생활/서비스,0,60,1.9,25.4
49020,20191217,교육/학원,1,20,8.6,28.8
49021,20191217,교육/학원,1,30,36.6,56.0
49022,20191217,교육/학원,1,40,70.8,66.2
49023,20191217,교육/학원,1,50,28.3,21.4
49024,20191217,교육/학원,1,60,8.6,7.5
49025,20191217,교육/학원,0,20,16.5,62.5
49026,20191217,교육/학원,0,30,67.7,163.7
49027,20191217,교육/학원,0,40,87.2,89.1
49028,20191217,교육/학원,0,50,27.5,20.1
49029,20191217,교육/학원,0,60,9.6,6.7
49030,20191217,미용,1,20,18.7,50.8
49031,20191217,미용,1,30,32.4,46.900000000000006
49032,20191217,미용,1,40,36.5,48.8
49033,20191217,미용,1,50,25.3,39.1
49034,20191217,미용,1,60,8.1,21.0
49035,20191217,미용,0,20,40.6,48.599999999999994
49036,20191217,미용,0,30,39.9,38.0
49037,20191217,미용,0,40,46.2,53.599999999999994
49038,20191217,미용,0,50,38.4,50.6
49039,20191217,미용,0,60,15.3,27.500000000000004
49040,20191217,백화점/상품권/아울렛,1,20,16.0,28.5
49041,20191217,백화점/상품권/아울렛,1,30,57.5,44.2
49042,20191217,백화점/상품권/아울렛,1,40,63.9,35.8
49043,20191217,백화점/상품권/아울렛,1,50,39.4,25.0
49044,20191217,백화점/상품권/아울렛,1,60,21.3,16.3
49045,20191217,백화점/상품권/아울렛,0,20,41.1,69.0
49046,20191217,백화점/상품권/아울렛,0,30,101.4,84.2
49047,20191217,백화점/상품권/아울렛,0,40,110.9,77.8
49048,20191217,백화점/상품권/아울렛,0,50,84.1,58.8
49049,20191217,백화점/상품권/아울렛,0,60,45.9,33.1
49050,20191217,스포츠/문화/레저,1,20,77.5,450.59999999999997
49051,20191217,스포츠/문화/레저,1,30,67.1,128.1
49052,20191217,스포츠/문화/레저,1,40,77.6,112.6
49053,20191217,스포츠/문화/레저,1,50,62.5,82.19999999999999
49054,20191217,스포츠/문화/레저,1,60,26.3,33.9
49055,20191217,스포츠/문화/레저,0,20,36.3,153.9
49056,20191217,스포츠/문화/레저,0,30,36.4,74.3
49057,20191217,스포츠/문화/레저,0,40,69.3,115.0
49058,20191217,스포츠/문화/레저,0,50,58.5,73.3
49059,20191217,스포츠/문화/레저,0,60,22.0,27.900000000000002
49060,20191217,여행/교통,1,20,22.0,18.5
49061,20191217,여행/교통,1,30,60.5,23.5
49062,20191217,여행/교통,1,40,83.8,26.7
49063,20191217,여행/교통,1,50,62.4,18.5
49064,20191217,여행/교통,1,60,26.5,8.4
49065,20191217,여행/교통,0,20,25.9,12.7
49066,20191217,여행/교통,0,30,39.9,12.0
49067,20191217,여행/교통,0,40,49.6,13.3
49068,20191217,여행/교통,0,50,40.1,9.600000000000001
49069,20191217,여행/교통,0,60,13.7,4.9
49070,20191217,요식/유흥,1,20,413.6,1441.4
49071,20191217,요식/유흥,1,30,882.1,1328.5
49072,20191217,요식/유흥,1,40,1051.7,1278.8
49073,20191217,요식/유흥,1,50,717.6,935.2
49074,20191217,요식/유흥,1,60,294.4,444.49999999999994
49075,20191217,요식/유흥,0,20,484.8,1516.4
49076,20191217,요식/유흥,0,30,708.1,1029.5
49077,20191217,요식/유흥,0,40,888.0,1125.3
49078,20191217,요식/유흥,0,50,617.1,743.0999999999999
49079,20191217,요식/유흥,0,60,221.9,288.6
49080,20191217,의료,1,20,52.2,143.10000000000002
49081,20191217,의료,1,30,248.1,356.3
49082,20191217,의료,1,40,357.5,434.8
49083,20191217,의료,1,50,261.2,340.4
49084,20191217,의료,1,60,222.3,356.40000000000003
49085,20191217,의료,0,20,98.9,206.0
49086,20191217,의료,0,30,279.9,387.5
49087,20191217,의료,0,40,316.5,417.19999999999993
49088,20191217,의료,0,50,275.8,354.3
49089,20191217,의료,0,60,201.8,288.3
49090,20191217,자동차,1,20,12.3,29.7
49091,20191217,자동차,1,30,41.2,64.0
49092,20191217,자동차,1,40,56.2,71.39999999999999
49093,20191217,자동차,1,50,46.2,62.300000000000004
49094,20191217,자동차,1,60,24.5,39.3
49095,20191217,자동차,0,20,6.7,12.799999999999999
49096,20191217,자동차,0,30,21.3,29.3
49097,20191217,자동차,0,40,30.3,36.8
49098,20191217,자동차,0,50,25.6,29.4
49099,20191217,자동차,0,60,10.4,12.100000000000001
49100,20191217,주유,1,20,43.2,91.4
49101,20191217,주유,1,30,142.0,241.0
49102,20191217,주유,1,40,222.1,324.2
49103,20191217,주유,1,50,200.7,363.7
49104,20191217,주유,1,60,111.9,376.9
49105,20191217,주유,0,20,22.3,38.2
49106,20191217,주유,0,30,62.6,101.1
49107,20191217,주유,0,40,96.1,139.7
49108,20191217,주유,0,50,92.9,126.0
49109,20191217,주유,0,60,39.9,61.400000000000006
49110,20191217,패션/잡화,1,20,8.1,25.2
49111,20191217,패션/잡화,1,30,15.8,25.5
49112,20191217,패션/잡화,1,40,22.5,27.200000000000003
49113,20191217,패션/잡화,1,50,20.6,23.1
49114,20191217,패션/잡화,1,60,13.0,14.599999999999998
49115,20191217,패션/잡화,0,20,19.7,70.1
49116,20191217,패션/잡화,0,30,26.0,42.599999999999994
49117,20191217,패션/잡화,0,40,36.9,48.7
49118,20191217,패션/잡화,0,50,43.0,43.599999999999994
49119,20191217,패션/잡화,0,60,26.0,26.7
49120,20191217,편의점,1,20,382.5,1429.9
49121,20191217,편의점,1,30,631.8,1100.7
49122,20191217,편의점,1,40,573.0,827.7
49123,20191217,편의점,1,50,294.5,456.1
49124,20191217,편의점,1,60,80.0,146.6
49125,20191217,편의점,0,20,260.4,888.6
49126,20191217,편의점,0,30,273.8,457.7
49127,20191217,편의점,0,40,283.4,407.5
49128,20191217,편의점,0,50,185.7,247.2
49129,20191217,편의점,0,60,53.9,78.6
49130,20191217,할인점/마트,1,20,134.5,653.5
49131,20191217,할인점/마트,1,30,440.4,801.4000000000001
49132,20191217,할인점/마트,1,40,621.1,918.0999999999999
49133,20191217,할인점/마트,1,50,426.4,689.9000000000001
49134,20191217,할인점/마트,1,60,250.9,439.80000000000007
49135,20191217,할인점/마트,0,20,156.0,589.0
49136,20191217,할인점/마트,0,30,429.9,726.5
49137,20191217,할인점/마트,0,40,617.7,971.6
49138,20191217,할인점/마트,0,50,542.8,866.6
49139,20191217,할인점/마트,0,60,305.3,499.7
49140,20191218,가전/가구,1,20,8.7,55.0
49141,20191218,가전/가구,1,30,26.4,35.8
49142,20191218,가전/가구,1,40,40.1,29.2
49143,20191218,가전/가구,1,50,38.1,21.0
49144,20191218,가전/가구,1,60,22.6,11.2
49145,20191218,가전/가구,0,20,8.7,47.3
49146,20191218,가전/가구,0,30,20.5,22.6
49147,20191218,가전/가구,0,40,30.0,26.1
49148,20191218,가전/가구,0,50,33.2,21.4
49149,20191218,가전/가구,0,60,17.5,9.1
49150,20191218,가정생활/서비스,1,20,0.6,80.2
49151,20191218,가정생활/서비스,1,30,4.4,127.19999999999999
49152,20191218,가정생활/서비스,1,40,5.6,151.5
49153,20191218,가정생활/서비스,1,50,2.3,108.80000000000001
49154,20191218,가정생활/서비스,1,60,1.6,61.099999999999994
49155,20191218,가정생활/서비스,0,20,1.9,86.60000000000001
49156,20191218,가정생활/서비스,0,30,25.6,142.7
49157,20191218,가정생활/서비스,0,40,11.7,163.0
49158,20191218,가정생활/서비스,0,50,2.5,119.99999999999999
49159,20191218,가정생활/서비스,0,60,2.2,54.9
49160,20191218,교육/학원,1,20,8.0,29.0
49161,20191218,교육/학원,1,30,31.3,50.5
49162,20191218,교육/학원,1,40,66.0,63.6
49163,20191218,교육/학원,1,50,29.1,22.6
49164,20191218,교육/학원,1,60,8.7,7.9
49165,20191218,교육/학원,0,20,16.5,64.7
49166,20191218,교육/학원,0,30,45.2,130.6
49167,20191218,교육/학원,0,40,75.4,85.1
49168,20191218,교육/학원,0,50,27.2,20.7
49169,20191218,교육/학원,0,60,9.2,7.9
49170,20191218,미용,1,20,21.0,58.3
49171,20191218,미용,1,30,37.4,53.8
49172,20191218,미용,1,40,43.7,58.2
49173,20191218,미용,1,50,30.4,45.4
49174,20191218,미용,1,60,9.4,21.9
49175,20191218,미용,0,20,44.1,56.0
49176,20191218,미용,0,30,45.2,44.7
49177,20191218,미용,0,40,54.4,61.5
49178,20191218,미용,0,50,44.2,57.3
49179,20191218,미용,0,60,18.3,30.9
49180,20191218,백화점/상품권/아울렛,1,20,16.8,31.6
49181,20191218,백화점/상품권/아울렛,1,30,66.8,48.7
49182,20191218,백화점/상품권/아울렛,1,40,80.6,40.0
49183,20191218,백화점/상품권/아울렛,1,50,47.8,27.9
49184,20191218,백화점/상품권/아울렛,1,60,26.0,16.9
49185,20191218,백화점/상품권/아울렛,0,20,46.3,74.9
49186,20191218,백화점/상품권/아울렛,0,30,122.5,93.0
49187,20191218,백화점/상품권/아울렛,0,40,140.8,85.1
49188,20191218,백화점/상품권/아울렛,0,50,106.1,64.4
49189,20191218,백화점/상품권/아울렛,0,60,56.4,36.900000000000006
49190,20191218,스포츠/문화/레저,1,20,77.2,464.4
49191,20191218,스포츠/문화/레저,1,30,72.5,134.2
49192,20191218,스포츠/문화/레저,1,40,84.1,121.69999999999999
49193,20191218,스포츠/문화/레저,1,50,67.9,87.7
49194,20191218,스포츠/문화/레저,1,60,27.8,38.3
49195,20191218,스포츠/문화/레저,0,20,38.1,170.29999999999998
49196,20191218,스포츠/문화/레저,0,30,40.0,83.2
49197,20191218,스포츠/문화/레저,0,40,76.1,125.2
49198,20191218,스포츠/문화/레저,0,50,64.2,79.1
49199,20191218,스포츠/문화/레저,0,60,24.5,31.1
49200,20191218,여행/교통,1,20,23.4,19.8
49201,20191218,여행/교통,1,30,61.2,24.7
49202,20191218,여행/교통,1,40,83.3,28.599999999999998
49203,20191218,여행/교통,1,50,64.9,19.4
49204,20191218,여행/교통,1,60,27.5,8.9
49205,20191218,여행/교통,0,20,25.7,13.9
49206,20191218,여행/교통,0,30,40.9,12.4
49207,20191218,여행/교통,0,40,49.0,14.6
49208,20191218,여행/교통,0,50,41.0,10.0
49209,20191218,여행/교통,0,60,14.9,5.3
49210,20191218,요식/유흥,1,20,420.1,1477.1000000000001
49211,20191218,요식/유흥,1,30,912.2,1379.0
49212,20191218,요식/유흥,1,40,1086.7,1319.2
49213,20191218,요식/유흥,1,50,728.6,961.3
49214,20191218,요식/유흥,1,60,302.3,458.80000000000007
49215,20191218,요식/유흥,0,20,504.9,1582.8
49216,20191218,요식/유흥,0,30,740.1,1084.1999999999998
49217,20191218,요식/유흥,0,40,922.4,1165.3000000000002
49218,20191218,요식/유흥,0,50,631.1,762.4
49219,20191218,요식/유흥,0,60,229.6,299.79999999999995
49220,20191218,의료,1,20,49.9,137.10000000000002
49221,20191218,의료,1,30,235.7,342.6
49222,20191218,의료,1,40,341.2,416.3
49223,20191218,의료,1,50,243.2,322.59999999999997
49224,20191218,의료,1,60,210.7,338.19999999999993
49225,20191218,의료,0,20,97.2,203.6
49226,20191218,의료,0,30,269.2,377.9
49227,20191218,의료,0,40,305.3,403.7
49228,20191218,의료,0,50,266.7,344.59999999999997
49229,20191218,의료,0,60,192.2,277.0
49230,20191218,자동차,1,20,13.2,31.299999999999997
49231,20191218,자동차,1,30,42.6,65.5
49232,20191218,자동차,1,40,56.9,71.19999999999999
49233,20191218,자동차,1,50,43.2,60.6
49234,20191218,자동차,1,60,23.6,39.8
49235,20191218,자동차,0,20,7.1,13.2
49236,20191218,자동차,0,30,22.3,31.8
49237,20191218,자동차,0,40,30.1,37.800000000000004
49238,20191218,자동차,0,50,25.0,29.7
49239,20191218,자동차,0,60,10.1,12.9
49240,20191218,주유,1,20,46.8,99.6
49241,20191218,주유,1,30,154.0,262.4
49242,20191218,주유,1,40,240.3,348.9
49243,20191218,주유,1,50,219.9,393.0
49244,20191218,주유,1,60,123.2,398.90000000000003
49245,20191218,주유,0,20,24.0,41.3
49246,20191218,주유,0,30,68.2,111.5
49247,20191218,주유,0,40,102.6,150.6
49248,20191218,주유,0,50,100.6,137.9
49249,20191218,주유,0,60,45.1,67.7
49250,20191218,패션/잡화,1,20,8.7,27.900000000000002
49251,20191218,패션/잡화,1,30,17.7,28.9
49252,20191218,패션/잡화,1,40,23.8,31.0
49253,20191218,패션/잡화,1,50,21.0,25.0
49254,20191218,패션/잡화,1,60,12.4,15.999999999999998
49255,20191218,패션/잡화,0,20,23.5,84.6
49256,20191218,패션/잡화,0,30,29.7,52.2
49257,20191218,패션/잡화,0,40,40.5,56.4
49258,20191218,패션/잡화,0,50,41.6,48.5
49259,20191218,패션/잡화,0,60,24.7,30.299999999999997
49260,20191218,편의점,1,20,381.9,1430.1
49261,20191218,편의점,1,30,633.8,1105.3
49262,20191218,편의점,1,40,574.1,831.6
49263,20191218,편의점,1,50,296.8,457.0
49264,20191218,편의점,1,60,80.2,146.5
49265,20191218,편의점,0,20,263.2,897.6
49266,20191218,편의점,0,30,279.2,471.7
49267,20191218,편의점,0,40,283.9,414.6
49268,20191218,편의점,0,50,186.8,248.5
49269,20191218,편의점,0,60,53.7,79.4
49270,20191218,할인점/마트,1,20,133.1,642.8
49271,20191218,할인점/마트,1,30,439.0,804.4
49272,20191218,할인점/마트,1,40,617.8,935.0
49273,20191218,할인점/마트,1,50,432.2,701.4
49274,20191218,할인점/마트,1,60,258.4,459.2
49275,20191218,할인점/마트,0,20,156.1,597.7
49276,20191218,할인점/마트,0,30,432.3,759.8000000000001
49277,20191218,할인점/마트,0,40,619.8,1015.9
49278,20191218,할인점/마트,0,50,550.3,904.9000000000001
49279,20191218,할인점/마트,0,60,320.4,542.0
49280,20191219,가전/가구,1,20,8.9,53.3
49281,20191219,가전/가구,1,30,27.9,36.1
49282,20191219,가전/가구,1,40,41.2,27.3
49283,20191219,가전/가구,1,50,40.3,21.0
49284,20191219,가전/가구,1,60,23.3,10.8
49285,20191219,가전/가구,0,20,8.7,45.8
49286,20191219,가전/가구,0,30,20.9,22.6
49287,20191219,가전/가구,0,40,31.1,25.8
49288,20191219,가전/가구,0,50,32.5,19.6
49289,20191219,가전/가구,0,60,17.3,8.5
49290,20191219,가정생활/서비스,1,20,0.6,80.8
49291,20191219,가정생활/서비스,1,30,4.6,101.6
49292,20191219,가정생활/서비스,1,40,5.3,115.9
49293,20191219,가정생활/서비스,1,50,2.2,91.19999999999999
49294,20191219,가정생활/서비스,1,60,1.9,42.89999999999999
49295,20191219,가정생활/서비스,0,20,1.8,81.5
49296,20191219,가정생활/서비스,0,30,25.6,104.5
49297,20191219,가정생활/서비스,0,40,11.4,104.9
49298,20191219,가정생활/서비스,0,50,2.4,74.8
49299,20191219,가정생활/서비스,0,60,2.1,32.099999999999994
49300,20191219,교육/학원,1,20,7.9,28.700000000000003
49301,20191219,교육/학원,1,30,29.3,43.400000000000006
49302,20191219,교육/학원,1,40,62.4,57.900000000000006
49303,20191219,교육/학원,1,50,27.1,20.4
49304,20191219,교육/학원,1,60,8.1,7.5
49305,20191219,교육/학원,0,20,16.9,63.300000000000004
49306,20191219,교육/학원,0,30,46.1,105.2
49307,20191219,교육/학원,0,40,72.5,74.3
49308,20191219,교육/학원,0,50,25.9,20.2
49309,20191219,교육/학원,0,60,8.3,7.2
49310,20191219,미용,1,20,21.2,59.7
49311,20191219,미용,1,30,37.4,54.300000000000004
49312,20191219,미용,1,40,41.7,56.4
49313,20191219,미용,1,50,29.6,44.8
49314,20191219,미용,1,60,9.8,22.9
49315,20191219,미용,0,20,45.2,59.099999999999994
49316,20191219,미용,0,30,46.2,45.4
49317,20191219,미용,0,40,55.3,62.0
49318,20191219,미용,0,50,46.0,58.4
49319,20191219,미용,0,60,18.9,31.099999999999998
49320,20191219,백화점/상품권/아울렛,1,20,17.8,33.3
49321,20191219,백화점/상품권/아울렛,1,30,66.6,51.8
49322,20191219,백화점/상품권/아울렛,1,40,77.0,44.3
49323,20191219,백화점/상품권/아울렛,1,50,45.3,29.9
49324,20191219,백화점/상품권/아울렛,1,60,24.3,18.0
49325,20191219,백화점/상품권/아울렛,0,20,49.5,83.9
49326,20191219,백화점/상품권/아울렛,0,30,119.3,101.6
49327,20191219,백화점/상품권/아울렛,0,40,130.2,90.9
49328,20191219,백화점/상품권/아울렛,0,50,99.2,65.4
49329,20191219,백화점/상품권/아울렛,0,60,51.3,38.4
49330,20191219,스포츠/문화/레저,1,20,83.6,494.0
49331,20191219,스포츠/문화/레저,1,30,79.8,147.4
49332,20191219,스포츠/문화/레저,1,40,93.1,129.8
49333,20191219,스포츠/문화/레저,1,50,73.7,93.8
49334,20191219,스포츠/문화/레저,1,60,29.4,38.7
49335,20191219,스포츠/문화/레저,0,20,40.8,181.8
49336,20191219,스포츠/문화/레저,0,30,45.7,92.5
49337,20191219,스포츠/문화/레저,0,40,81.8,130.7
49338,20191219,스포츠/문화/레저,0,50,68.4,84.9
49339,20191219,스포츠/문화/레저,0,60,25.8,32.4
49340,20191219,여행/교통,1,20,24.9,21.4
49341,20191219,여행/교통,1,30,62.2,24.4
49342,20191219,여행/교통,1,40,85.3,27.8
49343,20191219,여행/교통,1,50,67.3,20.1
49344,20191219,여행/교통,1,60,26.3,9.3
49345,20191219,여행/교통,0,20,26.2,15.2
49346,20191219,여행/교통,0,30,41.9,12.4
49347,20191219,여행/교통,0,40,51.0,15.4
49348,20191219,여행/교통,0,50,41.8,10.4
49349,20191219,여행/교통,0,60,14.7,4.9
49350,20191219,요식/유흥,1,20,423.2,1464.1
49351,20191219,요식/유흥,1,30,925.1,1389.0
49352,20191219,요식/유흥,1,40,1103.4,1331.0
49353,20191219,요식/유흥,1,50,735.6,969.3
49354,20191219,요식/유흥,1,60,299.7,459.4000000000001
49355,20191219,요식/유흥,0,20,509.6,1577.3
49356,20191219,요식/유흥,0,30,754.9,1099.8000000000002
49357,20191219,요식/유흥,0,40,936.2,1181.3999999999999
49358,20191219,요식/유흥,0,50,640.1,769.3000000000001
49359,20191219,요식/유흥,0,60,229.9,297.0
49360,20191219,의료,1,20,49.1,138.1
49361,20191219,의료,1,30,239.7,347.59999999999997
49362,20191219,의료,1,40,344.6,415.2
49363,20191219,의료,1,50,241.5,316.7
49364,20191219,의료,1,60,205.3,330.70000000000005
49365,20191219,의료,0,20,97.0,203.2
49366,20191219,의료,0,30,277.5,384.09999999999997
49367,20191219,의료,0,40,305.2,400.7
49368,20191219,의료,0,50,262.1,340.1
49369,20191219,의료,0,60,188.2,275.5
49370,20191219,자동차,1,20,13.5,31.0
49371,20191219,자동차,1,30,42.1,66.4
49372,20191219,자동차,1,40,56.6,71.1
49373,20191219,자동차,1,50,44.6,59.099999999999994
49374,20191219,자동차,1,60,21.5,38.6
49375,20191219,자동차,0,20,7.1,14.1
49376,20191219,자동차,0,30,21.6,32.1
49377,20191219,자동차,0,40,30.6,38.1
49378,20191219,자동차,0,50,25.1,28.900000000000002
49379,20191219,자동차,0,60,10.2,12.700000000000001
49380,20191219,주유,1,20,48.6,105.2
49381,20191219,주유,1,30,158.6,270.8
49382,20191219,주유,1,40,245.5,358.2
49383,20191219,주유,1,50,224.6,401.7
49384,20191219,주유,1,60,124.6,407.0
49385,20191219,주유,0,20,24.5,43.0
49386,20191219,주유,0,30,70.3,113.4
49387,20191219,주유,0,40,106.8,154.6
49388,20191219,주유,0,50,102.4,141.6
49389,20191219,주유,0,60,44.2,68.7
49390,20191219,패션/잡화,1,20,8.7,30.299999999999997
49391,20191219,패션/잡화,1,30,19.9,30.099999999999998
49392,20191219,패션/잡화,1,40,26.1,32.3
49393,20191219,패션/잡화,1,50,21.1,26.5
49394,20191219,패션/잡화,1,60,11.8,15.6
49395,20191219,패션/잡화,0,20,26.5,98.8
49396,20191219,패션/잡화,0,30,33.2,56.400000000000006
49397,20191219,패션/잡화,0,40,41.1,59.4
49398,20191219,패션/잡화,0,50,40.8,50.0
49399,20191219,패션/잡화,0,60,23.6,29.5
49400,20191219,편의점,1,20,379.4,1408.2
49401,20191219,편의점,1,30,633.9,1105.0
49402,20191219,편의점,1,40,574.3,828.1
49403,20191219,편의점,1,50,291.1,455.2
49404,20191219,편의점,1,60,78.3,146.5
49405,20191219,편의점,0,20,263.2,876.0
49406,20191219,편의점,0,30,282.4,468.3
49407,20191219,편의점,0,40,283.6,416.3
49408,20191219,편의점,0,50,186.1,244.8
49409,20191219,편의점,0,60,53.2,78.5
49410,20191219,할인점/마트,1,20,130.1,633.8
49411,20191219,할인점/마트,1,30,443.0,797.6
49412,20191219,할인점/마트,1,40,616.5,916.5
49413,20191219,할인점/마트,1,50,430.4,697.5999999999999
49414,20191219,할인점/마트,1,60,260.8,454.1
49415,20191219,할인점/마트,0,20,154.3,595.7
49416,20191219,할인점/마트,0,30,431.6,747.2
49417,20191219,할인점/마트,0,40,617.4,988.0999999999999
49418,20191219,할인점/마트,0,50,556.3,894.4000000000001
49419,20191219,할인점/마트,0,60,325.1,533.2
49420,20191220,가전/가구,1,20,16.4,55.2
49421,20191220,가전/가구,1,30,61.0,87.5
49422,20191220,가전/가구,1,40,98.2,83.4
49423,20191220,가전/가구,1,50,95.3,47.0
49424,20191220,가전/가구,1,60,45.2,26.7
49425,20191220,가전/가구,0,20,20.0,49.2
49426,20191220,가전/가구,0,30,57.9,88.4
49427,20191220,가전/가구,0,40,99.1,102.8
49428,20191220,가전/가구,0,50,107.1,65.0
49429,20191220,가전/가구,0,60,39.8,30.2
49430,20191220,가정생활/서비스,1,20,0.5,86.7
49431,20191220,가정생활/서비스,1,30,4.7,149.3
49432,20191220,가정생활/서비스,1,40,6.4,185.1
49433,20191220,가정생활/서비스,1,50,2.7,143.9
49434,20191220,가정생활/서비스,1,60,2.1,72.0
49435,20191220,가정생활/서비스,0,20,2.3,89.39999999999999
49436,20191220,가정생활/서비스,0,30,25.0,154.20000000000002
49437,20191220,가정생활/서비스,0,40,11.5,199.1
49438,20191220,가정생활/서비스,0,50,2.7,169.60000000000002
49439,20191220,가정생활/서비스,0,60,2.8,68.4
49440,20191220,교육/학원,1,20,7.8,28.799999999999997
49441,20191220,교육/학원,1,30,41.6,50.7
49442,20191220,교육/학원,1,40,79.3,69.2
49443,20191220,교육/학원,1,50,27.3,22.1
49444,20191220,교육/학원,1,60,8.5,7.5
49445,20191220,교육/학원,0,20,17.5,63.8
49446,20191220,교육/학원,0,30,67.4,112.6
49447,20191220,교육/학원,0,40,89.4,88.8
49448,20191220,교육/학원,0,50,25.6,20.1
49449,20191220,교육/학원,0,60,9.2,7.6
49450,20191220,미용,1,20,24.5,71.69999999999999
49451,20191220,미용,1,30,43.5,65.3
49452,20191220,미용,1,40,46.9,63.7
49453,20191220,미용,1,50,32.2,50.5
49454,20191220,미용,1,60,10.3,26.0
49455,20191220,미용,0,20,49.9,66.9
49456,20191220,미용,0,30,52.9,50.7
49457,20191220,미용,0,40,59.2,67.9
49458,20191220,미용,0,50,46.9,64.0
49459,20191220,미용,0,60,18.5,34.0
49460,20191220,백화점/상품권/아울렛,1,20,22.9,44.1
49461,20191220,백화점/상품권/아울렛,1,30,80.8,64.3
49462,20191220,백화점/상품권/아울렛,1,40,89.3,51.6
49463,20191220,백화점/상품권/아울렛,1,50,52.8,35.5
49464,20191220,백화점/상품권/아울렛,1,60,27.0,19.8
49465,20191220,백화점/상품권/아울렛,0,20,58.9,103.8
49466,20191220,백화점/상품권/아울렛,0,30,141.1,119.7
49467,20191220,백화점/상품권/아울렛,0,40,152.9,107.1
49468,20191220,백화점/상품권/아울렛,0,50,114.2,78.7
49469,20191220,백화점/상품권/아울렛,0,60,57.0,42.199999999999996
49470,20191220,스포츠/문화/레저,1,20,97.1,567.3
49471,20191220,스포츠/문화/레저,1,30,94.1,175.1
49472,20191220,스포츠/문화/레저,1,40,110.7,152.0
49473,20191220,스포츠/문화/레저,1,50,80.9,104.10000000000001
49474,20191220,스포츠/문화/레저,1,60,30.7,41.300000000000004
49475,20191220,스포츠/문화/레저,0,20,44.8,201.5
49476,20191220,스포츠/문화/레저,0,30,53.8,106.1
49477,20191220,스포츠/문화/레저,0,40,94.3,146.8
49478,20191220,스포츠/문화/레저,0,50,74.1,88.0
49479,20191220,스포츠/문화/레저,0,60,27.1,33.7
49480,20191220,여행/교통,1,20,31.2,23.5
49481,20191220,여행/교통,1,30,74.1,28.599999999999998
49482,20191220,여행/교통,1,40,97.2,31.1
49483,20191220,여행/교통,1,50,73.5,20.9
49484,20191220,여행/교통,1,60,25.6,9.1
49485,20191220,여행/교통,0,20,33.4,17.9
49486,20191220,여행/교통,0,30,47.4,16.4
49487,20191220,여행/교통,0,40,59.0,16.9
49488,20191220,여행/교통,0,50,45.2,10.8
49489,20191220,여행/교통,0,60,14.2,4.6000000000000005
49490,20191220,요식/유흥,1,20,457.0,1574.6000000000001
49491,20191220,요식/유흥,1,30,1007.7,1543.1
49492,20191220,요식/유흥,1,40,1212.3,1483.6
49493,20191220,요식/유흥,1,50,788.1,1047.5
49494,20191220,요식/유흥,1,60,312.4,484.79999999999995
49495,20191220,요식/유흥,0,20,545.9,1646.3
49496,20191220,요식/유흥,0,30,819.4,1200.2
49497,20191220,요식/유흥,0,40,1005.4,1284.0
49498,20191220,요식/유흥,0,50,657.6,803.5
49499,20191220,요식/유흥,0,60,237.3,307.1
49500,20191220,의료,1,20,52.4,154.2
49501,20191220,의료,1,30,261.3,380.5
49502,20191220,의료,1,40,365.2,452.9
49503,20191220,의료,1,50,262.9,345.00000000000006
49504,20191220,의료,1,60,216.6,349.7
49505,20191220,의료,0,20,102.5,220.8
49506,20191220,의료,0,30,299.8,413.2
49507,20191220,의료,0,40,328.3,434.40000000000003
49508,20191220,의료,0,50,285.8,364.2
49509,20191220,의료,0,60,198.4,291.3
49510,20191220,자동차,1,20,14.6,34.3
49511,20191220,자동차,1,30,46.1,72.8
49512,20191220,자동차,1,40,59.1,74.6
49513,20191220,자동차,1,50,45.4,62.699999999999996
49514,20191220,자동차,1,60,22.7,39.5
49515,20191220,자동차,0,20,7.4,14.5
49516,20191220,자동차,0,30,23.4,33.8
49517,20191220,자동차,0,40,31.7,39.2
49518,20191220,자동차,0,50,26.1,29.2
49519,20191220,자동차,0,60,9.9,12.400000000000002
49520,20191220,주유,1,20,55.1,123.8
49521,20191220,주유,1,30,174.4,300.9
49522,20191220,주유,1,40,261.9,385.1
49523,20191220,주유,1,50,235.9,423.1
49524,20191220,주유,1,60,130.4,421.20000000000005
49525,20191220,주유,0,20,25.7,46.4
49526,20191220,주유,0,30,74.0,122.1
49527,20191220,주유,0,40,110.8,161.0
49528,20191220,주유,0,50,107.5,146.1
49529,20191220,주유,0,60,45.6,70.1
49530,20191220,패션/잡화,1,20,10.8,38.0
49531,20191220,패션/잡화,1,30,21.7,36.4
49532,20191220,패션/잡화,1,40,28.1,34.9
49533,20191220,패션/잡화,1,50,23.8,29.700000000000003
49534,20191220,패션/잡화,1,60,12.4,16.499999999999996
49535,20191220,패션/잡화,0,20,29.8,114.80000000000001
49536,20191220,패션/잡화,0,30,35.1,62.2
49537,20191220,패션/잡화,0,40,43.7,62.4
49538,20191220,패션/잡화,0,50,42.9,52.1
49539,20191220,패션/잡화,0,60,23.5,30.000000000000004
49540,20191220,편의점,1,20,386.5,1433.4
49541,20191220,편의점,1,30,662.6,1150.1
49542,20191220,편의점,1,40,593.6,860.6
49543,20191220,편의점,1,50,294.6,465.3
49544,20191220,편의점,1,60,80.7,150.4
49545,20191220,편의점,0,20,273.3,873.4
49546,20191220,편의점,0,30,294.1,497.6
49547,20191220,편의점,0,40,292.6,428.7
49548,20191220,편의점,0,50,185.9,247.8
49549,20191220,편의점,0,60,53.8,80.5
49550,20191220,할인점/마트,1,20,136.1,660.3
49551,20191220,할인점/마트,1,30,482.7,877.2
